Date,Regime,Trend,Vol,Portfolio_Total_Value,Portfolio_Day_Change_Pct,Portfolio_Overall_Return,Portfolio_PL_Percent,Baseline_QQQ_Value,Baseline_QQQ_Return_Pct,Cash,BuyHold_QQQ_Value,QQQ_Qty,QQQ_Value,TMF_Qty,TMF_Value,TMV_Qty,TMV_Value,TQQQ_Qty,TQQQ_Value,Ind_Bond_SMA_fast,Ind_Bond_SMA_slow,Ind_SMA_fast,Ind_SMA_slow,Ind_T_norm,Ind_vol_crush,Ind_z_score
2021-10-29,Cell_1,BullStrong,Low,268895.57,0.1880,2588.9557,2588.9557,83177.51,731.7751,15.74,83177.51,267,103091.37,0,0.00,0,0.00,4274,165788.46,144.595500,147.603167,370.610500,355.949643,0.316546,1.000000,-0.448319
2021-11-01,Cell_1,BullStrong,Low,273115.98,1.5695,2631.1598,2631.1598,83461.87,734.6187,15.74,83461.87,267,103443.81,0,0.00,0,0.00,4274,169656.43,144.595500,147.603167,370.757000,356.313357,0.365356,1.000000,-0.452418
2021-11-02,Cell_1,BullStrong,Low,278933.76,2.1301,2689.3376,2689.3376,83810.86,738.1086,15.74,83810.86,267,103876.35,0,0.00,0,0.00,4274,175041.67,144.745500,147.584500,370.930500,356.652214,0.412710,1.000000,-0.962914
2021-11-03,Cell_1,BullStrong,Low,286565.01,2.7359,2765.6501,2765.6501,84700.56,747.0056,15.74,84700.56,267,104979.06,0,0.00,0,0.00,4274,181570.20,144.807000,147.510667,371.240500,357.017714,0.478752,1.000000,-0.994361
2021-11-04,Cell_1,BullStrong,Low,288583.84,0.7045,2785.8384,2785.8384,85786.30,757.8630,15.74,85786.30,267,106324.74,0,0.00,0,0.00,4274,182243.36,144.946000,147.494000,371.709250,357.441571,0.562049,1.000000,-0.929851
2021-11-05,Cell_1,BullStrong,Low,288685.30,0.0352,2786.8530,2786.8530,85868.16,758.6816,15.74,85868.16,267,106426.20,0,0.00,0,0.00,4274,182243.36,145.143500,147.490667,372.259500,357.885786,0.624757,1.000000,-0.928566
2021-11-08,Cell_1,BullStrong,Low,284053.42,-1.6045,2740.5342,2740.5342,85751.83,757.5183,15.74,85751.83,267,106282.02,0,0.00,0,0.00,4274,177755.66,145.143500,147.490667,372.802750,358.305571,0.659477,1.000000,-0.972970
2021-11-09,Cell_1,BullStrong,Low,275532.48,-2.9998,2655.3248,2655.3248,85161.57,751.6157,15.74,85161.57,267,105550.44,0,0.00,0,0.00,4274,169966.30,145.512500,147.531667,373.304250,358.735000,0.657298,0.000000,-0.983112
2021-11-10,Cell_1,BullStrong,Low,275359.57,-0.0628,2653.5957,2653.5957,83909.95,739.0995,15.74,83909.95,267,103999.17,0,0.00,0,0.00,4274,171344.66,145.703000,147.507667,373.590750,359.092786,0.593194,0.000000,-0.707922
2021-11-11,Cell_1,BullStrong,Low,281086.60,2.0798,2710.8660,2710.8660,84142.61,741.4261,15.74,84142.61,267,104287.53,0,0.00,0,0.00,4274,176783.32,145.958000,147.479833,373.897750,359.442500,0.532826,0.000000,-0.712807
2021-11-12,Cell_1,BullStrong,Low,282183.97,0.3904,2721.8397,2721.8397,85028.01,750.2801,15.74,85028.01,267,105384.90,0,0.00,0,0.00,4274,176783.32,146.230500,147.455000,374.419500,359.832143,0.503037,0.000000,-0.845430
2021-11-15,Cell_1,BullStrong,Low,285760.78,1.2675,2757.6078,2757.6078,85008.62,750.0862,15.74,85008.62,267,105360.87,0,0.00,0,0.00,4274,180384.17,146.230500,147.455000,375.142250,360.229357,0.466792,0.000000,-0.833025
2021-11-16,Cell_1,BullStrong,Low,286724.75,0.3373,2767.2475,2767.2475,85613.96,756.1396,15.74,85613.96,267,106111.14,0,0.00,0,0.00,4274,180597.87,146.289000,147.381500,375.924000,360.637929,0.448294,0.000000,-0.852309
2021-11-17,Cell_1,BullStrong,Low,292304.97,1.9462,2823.0497,2823.0497,85659.20,756.5920,15.74,85659.20,267,106167.21,0,0.00,0,0.00,4274,186122.02,146.335000,147.306667,376.625500,361.063929,0.426494,0.000000,-0.857886
2021-11-18,Cell_1,BullStrong,Low,296557.08,1.4547,2865.5708,2865.5708,86546.75,765.4675,15.74,86546.75,267,107267.25,0,0.00,0,0.00,4274,189274.09,146.381500,147.235833,377.344750,361.532214,0.433662,0.000000,-0.818198
2021-11-19,Cell_1,BullStrong,Low,297155.16,0.2017,2871.5516,2871.5516,87029.30,770.2930,15.74,87029.30,267,107865.33,0,0.00,0,0.00,4274,189274.09,146.548000,147.203667,378.111250,362.059714,0.451102,0.000000,-0.812225
2021-11-22,Cell_1,BullStrong,Low,286852.74,-3.4670,2768.5274,2768.5274,86018.96,760.1896,15.74,86018.96,267,106613.10,0,0.00,0,0.00,4274,180223.90,146.548000,147.203667,378.835000,362.561643,0.427207,0.000000,-0.729694
2021-11-23,Cell_1,BullStrong,Low,288033.66,0.4117,2780.3366,2780.3366,85626.88,756.2688,15.74,85626.88,267,106127.16,0,0.00,0,0.00,4274,181890.76,146.588000,147.149000,379.775250,363.032857,0.388219,0.000000,-0.723758
2021-11-24,Cell_1,BullStrong,Low,288375.42,0.1187,2783.7542,2783.7542,85902.63,759.0263,15.74,85902.63,267,106468.92,0,0.00,0,0.00,4274,181890.76,146.792500,147.153167,380.762250,363.494000,0.359336,0.000000,-0.716671
2021-11-26,Cell_1,BullStrong,Low,286356.90,-0.7000,2763.5690,2763.5690,84274.02,742.7402,15.74,84274.02,267,104450.40,0,0.00,0,0.00,4274,181890.76,146.792500,147.153167,381.593250,363.961429,0.267511,0.000000,-0.365024
2021-11-29,Cell_1,BullStrong,Low,281422.04,-1.7233,2714.2204,2714.2204,86102.97,761.0297,15.74,86102.97,267,106717.23,0,0.00,0,0.00,4274,174689.06,146.792500,147.153167,382.581000,364.492714,0.245310,0.000000,-0.150888
2021-11-30,Cell_1,BullStrong,Low,270890.03,-3.7424,2608.9003,2608.9003,84838.43,748.3843,15.74,84838.43,267,105149.94,0,0.00,0,0.00,4274,165724.35,147.244000,147.238333,383.611000,365.042214,0.175360,0.000000,0.012164
2021-12-01,Cell_1,BullStrong,Low,272221.15,0.4914,2622.2115,2622.2115,83395.09,733.9509,15.74,83395.09,267,103361.04,0,0.00,0,0.00,4274,168844.37,147.654500,147.340000,384.354500,365.526357,0.058981,0.000000,0.194718
2021-12-02,Cell_3,Sideways,Low,269966.74,-0.8282,2599.6674,2599.6674,83996.12,739.9612,229.45,83996.12,559,217959.69,0,0.00,0,0.00,1380,51777.60,148.026000,147.406333,385.110500,365.980071,-0.021601,0.000000,0.216169
2021-12-03,Cell_3,Sideways,Low,266176.72,-1.4039,2561.7672,2561.7672,82535.55,725.3555,229.45,82535.55,559,214169.67,0,0.00,0,0.00,1380,51777.60,148.356500,147.498000,385.614500,366.399500,-0.143083,0.000000,0.309448
2021-12-06,Cell_3,Sideways,Low,273882.05,2.8948,2638.8205,2638.8205,83196.90,731.9690,229.45,83196.90,559,215885.80,0,0.00,0,0.00,1380,57766.80,148.356500,147.498000,386.240500,366.856500,-0.218115,0.000000,0.249117
2021-12-07,Cell_3,Sideways,Low,281187.07,2.6672,2711.8707,2711.8707,85702.28,757.0228,229.45,85702.28,559,222386.97,0,0.00,0,0.00,1380,58570.65,148.544500,147.525500,387.226500,367.393929,-0.187412,0.000000,0.733396
2021-12-08,Cell_3,Sideways,Low,279653.24,-0.5455,2696.5324,2696.5324,86085.74,760.8574,229.45,86085.74,559,223381.99,0,0.00,0,0.00,1380,56041.80,148.579500,147.491167,388.288250,367.899500,-0.143147,0.000000,0.741393
2021-12-09,Cell_3,Sideways,Low,278101.67,-0.5548,2681.0167,2681.0167,84819.04,748.1904,229.45,84819.04,559,220095.07,0,0.00,0,0.00,1380,57777.15,148.686000,147.469000,389.131500,368.376071,-0.147452,0.000000,0.827150
2021-12-10,Cell_3,Sideways,Low,280494.19,0.8603,2704.9419,2704.9419,85741.06,757.4106,229.45,85741.06,559,222487.59,0,0.00,0,0.00,1380,57777.15,148.850500,147.462000,389.916000,368.843929,-0.114330,0.000000,0.769120
2021-12-13,Cell_3,Sideways,Low,273150.29,-2.6182,2631.5029,2631.5029,84502.37,745.0237,229.45,84502.37,559,219273.34,0,0.00,0,0.00,1380,53647.50,148.850500,147.462000,390.499000,369.267429,-0.132234,0.000000,0.880056
2021-12-14,Cell_3,Sideways,Low,274430.80,0.4688,2644.3080,2644.3080,83627.75,736.2775,229.45,83627.75,559,217003.80,0,0.00,0,0.00,1380,57197.55,149.030500,147.506333,390.887750,369.653643,-0.174437,0.000000,0.876815
2021-12-15,Cell_4,Sideways,High,279041.47,1.6801,2690.4147,2690.4147,85534.25,755.3425,167680.47,85534.25,0,0.00,386,111361.00,0,0.00,0,0.00,149.028000,147.519667,391.427250,370.112000,-0.139864,0.000000,1.114800
2021-12-16,Cell_4,Sideways,High,282515.47,1.2450,2725.1547,2725.1547,83334.77,733.3477,167680.47,83334.77,0,0.00,386,114835.00,0,0.00,0,0.00,148.937000,147.514333,391.723750,370.489929,-0.192995,0.000000,1.366057
2021-12-17,Cell_4,Sideways,High,282515.47,0.0000,2725.1547,2725.1547,82919.00,729.1900,167680.47,82919.00,0,0.00,386,114835.00,0,0.00,0,0.00,149.068500,147.547667,391.914750,370.862000,-0.254907,0.000000,1.369434
2021-12-20,Cell_4,Sideways,High,278925.67,-1.2707,2689.2567,2689.2567,82009.91,720.0991,167680.47,82009.91,0,0.00,386,111245.20,0,0.00,0,0.00,149.068500,147.547667,392.079500,371.199286,-0.346905,0.000000,1.341947
2021-12-21,Cell_4,Sideways,High,280469.67,0.5536,2704.6967,2704.6967,83845.33,738.4533,167680.47,83845.33,0,0.00,386,112789.20,0,0.00,0,0.00,149.126000,147.551667,392.361500,371.622214,-0.365181,0.000000,1.567943
2021-12-22,Cell_4,Sideways,High,277613.27,-1.0184,2676.1327,2676.1327,84866.44,748.6644,167680.47,84866.44,0,0.00,386,109932.80,0,0.00,0,0.00,149.250500,147.556333,392.732250,372.039000,-0.339866,0.000000,1.605435
2021-12-23,Cell_4,Sideways,High,277613.27,0.0000,2676.1327,2676.1327,85506.25,755.0625,167680.47,85506.25,0,0.00,386,109932.80,0,0.00,0,0.00,149.421000,147.562000,393.155250,372.469857,-0.288708,0.000000,1.638856
2021-12-27,Cell_4,Sideways,High,277034.27,-0.2086,2670.3427,2670.3427,86919.43,769.1943,167680.47,86919.43,0,0.00,386,109353.80,0,0.00,0,0.00,149.421000,147.562000,393.636750,372.946429,-0.192219,0.000000,1.752963
2021-12-28,Cell_4,Sideways,High,273251.47,-1.3655,2632.5147,2632.5147,86516.59,765.1659,167680.47,86516.59,0,0.00,386,105571.00,0,0.00,0,0.00,149.522500,147.568000,394.024250,373.409071,-0.119821,0.000000,1.624292
2021-12-29,Cell_4,Sideways,High,276069.27,1.0312,2660.6927,2660.6927,86503.66,765.0366,167680.47,86503.66,0,0.00,386,108388.80,0,0.00,0,0.00,149.515500,147.517167,394.377250,373.846214,-0.059008,0.000000,1.466197
2021-12-30,Cell_4,Sideways,High,276300.87,0.0839,2663.0087,2663.0087,86245.15,762.4515,167680.47,86245.15,0,0.00,386,108620.40,0,0.00,0,0.00,149.492500,147.508833,394.659750,374.268429,-0.020965,0.000000,1.391555
2021-12-31,Cell_4,Sideways,High,276300.87,0.0000,2663.0087,2663.0087,85706.59,757.0659,167680.47,85706.59,0,0.00,386,108620.40,0,0.00,0,0.00,149.677000,147.460167,394.776500,374.649429,-0.006392,0.000000,1.295062
2022-01-03,Cell_4,Sideways,High,266805.27,-3.4367,2568.0527,2568.0527,86531.67,765.3167,167680.47,86531.67,0,0.00,386,99124.80,0,0.00,0,0.00,149.677000,147.460167,394.863000,375.073857,0.028912,0.000000,1.341562
2022-01-04,Cell_4,Sideways,High,265338.47,-0.5498,2553.3847,2553.3847,85409.31,754.0931,167680.47,85409.31,0,0.00,386,97658.00,0,0.00,0,0.00,149.521000,147.345500,394.809750,375.470000,0.009518,0.000000,1.305054
2022-01-05,Cell_4,Sideways,High,265878.87,0.2037,2558.7887,2558.7887,82785.44,727.8544,167680.47,82785.44,0,0.00,386,98198.40,0,0.00,0,0.00,149.087500,147.229333,394.465500,375.748214,-0.113150,0.000000,1.785456
2022-01-06,Cell_4,Sideways,High,263910.27,-0.7404,2539.1027,2539.1027,82727.27,727.2727,167680.47,82727.27,0,0.00,386,96229.80,0,0.00,0,0.00,148.635000,147.131333,394.183000,376.043857,-0.224842,0.000000,1.379027
2022-01-07,Cell_4,Sideways,High,263910.27,0.0000,2539.1027,2539.1027,81831.11,718.3111,167680.47,81831.11,0,0.00,386,96229.80,0,0.00,0,0.00,148.121500,146.987500,393.941750,376.297429,-0.354741,0.000000,1.434217
2022-01-10,Cell_4,Sideways,High,266264.87,0.8922,2562.6487,2562.6487,81884.96,718.8496,167680.47,81884.96,0,0.00,386,98584.40,0,0.00,0,0.00,148.121500,146.987500,393.679750,376.529857,-0.461685,0.000000,1.382302
2022-01-11,Cell_4,Sideways,High,265222.67,-0.3914,2552.2267,2552.2267,83115.04,731.1504,167680.47,83115.04,0,0.00,386,97542.20,0,0.00,0,0.00,147.582000,146.850333,393.457750,376.801857,-0.498377,0.000000,1.475229
2022-01-12,Cell_4,Sideways,High,267963.27,1.0333,2579.6327,2579.6327,83444.64,734.4464,167680.47,83444.64,0,0.00,386,100282.80,0,0.00,0,0.00,147.182500,146.761167,393.276250,377.069429,-0.509987,0.000000,1.412773
2022-01-13,Cell_4,Sideways,High,263408.47,-1.6998,2534.0847,2534.0847,81357.17,713.5717,167680.47,81357.17,0,0.00,386,95728.00,0,0.00,0,0.00,146.977000,146.717333,392.782250,377.270857,-0.584507,0.000000,1.703945
2022-01-14,Cell_4,Sideways,High,263135.04,-0.1038,2531.3504,2531.3504,81863.42,718.6342,157987.83,81863.42,0,0.00,0,0.00,6869,0.00,0,0.00,146.621000,146.684167,392.341750,377.458714,-0.615132,0.000000,1.437088
2022-01-18,Cell_4,Sideways,High,265264.43,0.8092,2552.6443,2552.6443,79825.51,698.2551,157987.83,79825.51,0,0.00,0,0.00,6869,107276.61,0,0.00,146.621000,146.684167,391.561750,377.569857,-0.702115,0.000000,1.430849
2022-01-19,Cell_4,Sideways,High,263238.08,-0.7639,2532.3808,2532.3808,78948.73,689.4873,157987.83,78948.73,0,0.00,0,0.00,6869,105250.25,0,0.00,146.231500,146.629667,390.624000,377.655929,-0.791365,0.000000,1.485803
2022-01-20,Cell_4,Sideways,High,259408.61,-1.4548,2494.0861,2494.0861,77923.31,679.2331,157987.83,77923.31,0,0.00,0,0.00,6869,101420.78,0,0.00,145.793500,146.590000,389.684500,377.707000,-0.887252,0.000000,1.512208
2022-01-21,Cell_4,Sideways,High,259408.61,0.0000,2494.0861,2494.0861,75762.60,657.6260,157987.83,75762.60,0,0.00,0,0.00,6869,101420.78,0,0.00,145.512500,146.561333,388.539750,377.657357,-1.000000,0.000000,1.469929
2022-01-24,Cell_4,Sideways,High,262654.21,1.2512,2526.5421,2526.5421,76109.44,661.0944,157987.83,76109.44,0,0.00,0,0.00,6869,104666.39,0,0.00,145.512500,146.561333,387.403250,377.608143,-1.000000,0.000000,1.349789
2022-01-25,Cell_4,Sideways,High,266363.47,1.4122,2563.6347,2563.6347,74345.11,643.4511,157987.83,74345.11,0,0.00,0,0.00,6869,108375.65,0,0.00,145.166500,146.538667,386.251000,377.495000,-1.000000,0.000000,1.415239
2022-01-26,Cell_4,Sideways,High,260438.96,-2.2242,2504.3896,2504.3896,74228.78,642.2878,157987.83,74228.78,0,0.00,0,0.00,6869,102451.14,0,0.00,144.650000,146.473833,384.873000,377.393571,-1.000000,0.000000,1.103387
2022-01-27,Cell_4,Sideways,High,260318.75,-0.0462,2503.1875,2503.1875,73481.26,634.8126,157987.83,73481.26,0,0.00,0,0.00,6869,102330.93,0,0.00,144.347500,146.477167,383.555000,377.251357,-1.000000,0.000000,1.099254
2022-01-28,Cell_4,Sideways,High,260318.75,0.0000,2503.1875,2503.1875,75786.30,657.8630,157987.83,75786.30,0,0.00,0,0.00,6869,102330.93,0,0.00,144.013000,146.498000,382.672000,377.175500,-1.000000,0.000000,1.862042
2022-01-31,Cell_4,Sideways,High,262928.97,1.0027,2529.2897,2529.2897,78209.82,682.0982,157987.83,78209.82,0,0.00,0,0.00,6869,104941.15,0,0.00,144.013000,146.498000,382.000500,377.180000,-1.000000,0.000000,2.475633
2022-02-01,Cell_4,Sideways,High,261744.07,-0.4507,2517.4407,2517.4407,78741.92,687.4192,157987.83,78741.92,0,0.00,0,0.00,6869,103756.24,0,0.00,143.673000,146.461000,381.560250,377.197500,-1.000000,0.000000,2.478631
2022-02-02,Cell_4,Sideways,High,263976.50,0.8529,2539.7650,2539.7650,79381.73,693.8173,157987.83,79381.73,0,0.00,0,0.00,6869,105988.67,0,0.00,143.368500,146.408667,381.117500,377.254429,-0.915677,0.000000,2.415254
2022-02-03,Cell_4,Sideways,High,268664.59,1.7760,2586.6459,2586.6459,76163.29,661.6329,157987.83,76163.29,0,0.00,0,0.00,6869,110676.76,0,0.00,143.089500,146.328833,380.010500,377.225500,-0.858643,0.000000,2.863653
2022-02-04,Cell_4,Sideways,High,268664.59,0.0000,2586.6459,2586.6459,77124.08,671.2408,157987.83,77124.08,0,0.00,0,0.00,6869,110676.76,0,0.00,142.645000,146.228500,378.970500,377.249357,-0.761618,0.000000,2.636346
2022-02-07,Cell_4,Sideways,High,270862.67,0.8182,2608.6267,2608.6267,76503.66,665.0366,157987.83,76503.66,0,0.00,0,0.00,6869,112874.84,0,0.00,142.645000,146.228500,378.005500,377.223214,-0.696749,0.000000,2.583411
2022-02-08,Cell_6,BearStrong,High,270381.84,-0.1775,2603.8184,2603.8184,77363.21,673.6321,157987.83,77363.21,0,0.00,0,0.00,6869,112394.01,0,0.00,142.144000,146.136333,377.033250,377.205786,-0.606813,0.000000,2.581676
2022-02-09,Cell_6,BearStrong,High,275705.31,1.9689,2657.0531,2657.0531,79002.59,690.0259,157987.83,79002.59,0,0.00,0,0.00,6869,117717.49,0,0.00,141.880500,146.064667,376.395000,377.225643,-0.471726,0.000000,2.709134
2022-02-10,Cell_6,BearStrong,High,270244.46,-1.9807,2602.4446,2602.4446,77214.56,672.1456,157987.83,77214.56,0,0.00,0,0.00,6869,112256.63,0,0.00,141.546000,145.959167,375.650750,377.155857,-0.423726,0.000000,2.681897
2022-02-11,Cell_6,BearStrong,High,270244.46,0.0000,2602.4446,2602.4446,74765.19,647.6519,157987.83,74765.19,0,0.00,0,0.00,6869,112256.63,0,0.00,141.294000,145.861167,374.401000,377.002786,-0.473712,0.000000,2.844975
2022-02-14,Cell_6,BearStrong,High,278384.22,3.0120,2683.8422,2683.8422,74857.82,648.5782,157987.83,74857.82,0,0.00,0,0.00,6869,120396.40,0,0.00,141.294000,145.861167,373.417250,376.881786,-0.514293,0.000000,2.652969
2022-02-15,Cell_6,BearStrong,High,276426.56,-0.7032,2664.2656,2664.2656,76719.09,667.1909,157987.83,76719.09,0,0.00,0,0.00,6869,118438.73,0,0.00,140.930000,145.692500,372.697750,376.812500,-0.475212,0.000000,2.801354
2022-02-16,Cell_6,BearStrong,High,273593.10,-1.0250,2635.9310,2635.9310,76699.70,666.9970,157987.83,76699.70,0,0.00,0,0.00,6869,115605.27,0,0.00,140.541000,145.493167,372.081500,376.737929,-0.431927,0.000000,2.584127
2022-02-17,Cell_6,BearStrong,High,270124.25,-1.2679,2601.2425,2601.2425,74418.35,644.1835,157987.83,74418.35,0,0.00,0,0.00,6869,112136.42,0,0.00,140.230000,145.319000,370.987500,376.601357,-0.461771,0.000000,2.728602
2022-02-18,Cell_6,BearStrong,High,270124.25,0.0000,2601.2425,2601.2425,73569.58,635.6958,157987.83,73569.58,0,0.00,0,0.00,6869,112136.42,0,0.00,139.927500,145.161333,369.676500,376.436429,-0.512703,0.000000,2.656609
2022-02-22,Cell_6,BearStrong,High,273799.17,1.3605,2637.9917,2637.9917,72830.68,628.3068,157987.83,72830.68,0,0.00,0,0.00,6869,115811.34,0,0.00,139.927500,145.161333,368.205500,376.231214,-0.571058,0.000000,2.429385
2022-02-23,Cell_6,BearStrong,High,273387.03,-0.1505,2633.8703,2633.8703,70965.10,609.6510,157987.83,70965.10,0,0.00,0,0.00,6869,115399.20,0,0.00,139.656500,144.987833,366.354000,375.960357,-0.677873,0.000000,2.517739
2022-02-24,Cell_6,BearStrong,High,273215.30,-0.0628,2632.1530,2632.1530,73349.85,633.4985,157987.83,73349.85,0,0.00,0,0.00,6869,115227.48,0,0.00,139.441500,144.841167,364.826000,375.751929,-0.670245,0.000000,2.665310
2022-02-25,Cell_6,BearStrong,High,273215.30,0.0000,2632.1530,2632.1530,74487.29,644.8729,157987.83,74487.29,0,0.00,0,0.00,6869,115227.48,0,0.00,139.188000,144.670667,363.431500,375.592786,-0.599017,0.000000,2.667159
2022-02-28,Cell_6,BearStrong,High,261675.38,-4.2237,2516.7538,2516.7538,74709.18,647.0918,157987.83,74709.18,0,0.00,0,0.00,6869,103687.56,0,0.00,139.188000,144.670667,362.092750,375.436143,-0.514697,0.000000,2.583231
2022-03-01,Cell_6,BearStrong,High,272459.71,4.1213,2624.5971,2624.5971,73565.27,635.6527,157987.83,73565.27,0,0.00,0,0.00,6869,114471.88,0,0.00,139.071500,144.537333,360.683750,375.255071,-0.474880,0.000000,2.347850
2022-03-02,Cell_6,BearStrong,High,268784.80,-1.3488,2587.8480,2587.8480,74799.66,647.9966,157987.83,74799.66,0,0.00,0,0.00,6869,110796.97,0,0.00,138.784000,144.295833,359.322250,375.119429,-0.388636,0.000000,2.111647
2022-03-03,Cell_6,BearStrong,High,263203.73,-2.0764,2532.0373,2532.0373,73731.15,637.3115,157987.83,73731.15,0,0.00,0,0.00,6869,105215.91,0,0.00,138.652000,144.123500,357.967000,374.938929,-0.338114,0.000000,2.092544
2022-03-04,Cell_6,BearStrong,High,263203.73,0.0000,2532.0373,2532.0373,72662.65,626.6265,157987.83,72662.65,0,0.00,0,0.00,6869,105215.91,0,0.00,138.510000,143.994500,356.792250,374.713786,-0.317717,0.000000,2.056332
2022-03-07,Cell_6,BearStrong,High,268664.59,2.0748,2586.6459,2586.6459,69982.77,599.8277,157987.83,69982.77,0,0.00,0,0.00,6869,110676.76,0,0.00,138.510000,143.994500,355.313250,374.398643,-0.387046,0.000000,1.958641
2022-03-08,Cell_6,BearStrong,High,272408.19,1.3934,2624.0819,2624.0819,69657.48,596.5748,157987.83,69657.48,0,0.00,0,0.00,6869,114420.37,0,0.00,138.242000,143.835167,353.900500,374.095929,-0.449518,0.000000,1.858306
2022-03-09,Cell_6,BearStrong,High,277147.80,1.7399,2671.4780,2671.4780,72165.02,621.6502,157987.83,72165.02,0,0.00,0,0.00,6869,119159.98,0,0.00,137.977000,143.690333,352.772500,373.901500,-0.413762,0.000000,2.207934
2022-03-10,Cell_6,BearStrong,High,275756.83,-0.5019,2657.5683,2657.5683,71363.64,613.6364,157987.83,71363.64,0,0.00,0,0.00,6869,117769.00,0,0.00,137.590000,143.493667,351.408750,373.668000,-0.417664,0.000000,2.138455
2022-03-11,Cell_6,BearStrong,High,275756.83,0.0000,2657.5683,2657.5683,69883.67,598.8367,157987.83,69883.67,0,0.00,0,0.00,6869,117769.00,0,0.00,137.281000,143.295333,349.835000,373.358500,-0.475195,0.000000,2.010963
2022-03-14,Cell_6,BearStrong,High,284583.50,3.2009,2745.8350,2745.8350,68541.58,585.4158,157987.83,68541.58,0,0.00,0,0.00,6869,126595.67,0,0.00,137.281000,143.295333,348.347750,372.965214,-0.567171,0.000000,1.957650
2022-03-15,Cell_6,BearStrong,High,280925.75,-1.2853,2709.2575,2709.2575,70691.51,606.9151,157987.83,70691.51,0,0.00,0,0.00,6869,122937.93,0,0.00,136.907000,143.014833,347.051250,372.635071,-0.530328,0.000000,2.033272
2022-03-16,Cell_6,BearStrong,High,283879.42,1.0514,2738.7942,2738.7942,73313.23,633.1323,157987.83,73313.23,0,0.00,0,0.00,6869,125891.60,0,0.00,136.639500,142.820167,346.295500,372.388786,-0.367369,0.000000,2.318384
2022-03-17,Cell_4,Sideways,High,279328.71,-1.6030,2693.2871,2693.2871,74200.78,642.0078,157987.83,74200.78,0,0.00,0,0.00,6869,121340.88,0,0.00,136.309500,142.570333,345.744500,372.188929,-0.170331,0.000000,2.176160
2022-03-18,Cell_4,Sideways,High,279328.71,0.0000,2693.2871,2693.2871,75719.52,657.1952,157987.83,75719.52,0,0.00,0,0.00,6869,121340.88,0,0.00,136.170000,142.267833,345.488750,372.013571,0.082434,0.000000,2.234680
2022-03-21,Cell_4,Sideways,High,292328.29,4.6539,2823.2829,2823.2829,75415.77,654.1577,157987.83,75415.77,0,0.00,0,0.00,6869,134340.47,0,0.00,136.170000,142.267833,345.448500,371.798000,0.291583,0.000000,2.013359
2022-03-22,Cell_4,Sideways,High,283501.63,-3.0194,2735.0163,2735.0163,76897.89,668.9789,157987.83,76897.89,0,0.00,0,0.00,6869,125513.80,0,0.00,135.691500,141.873500,345.540000,371.633786,0.533301,0.000000,2.018417
2022-03-23,Cell_4,Sideways,High,286781.58,1.1569,2767.8158,2767.8158,75792.76,657.9276,157987.83,75792.76,0,0.00,0,0.00,6869,128793.75,0,0.00,135.517500,141.523000,345.708000,371.428429,0.685024,0.000000,2.014874
2022-03-24,Cell_4,Sideways,High,292002.02,1.8204,2820.0202,2820.0202,77477.38,674.7738,157987.83,77477.38,0,0.00,0,0.00,6869,134014.19,0,0.00,135.252000,141.125000,346.085000,371.280214,0.883091,0.000000,1.885754
2022-03-25,Cell_4,Sideways,High,292002.02,0.0000,2820.0202,2820.0202,77412.75,674.1275,157987.83,77412.75,0,0.00,0,0.00,6869,134014.19,0,0.00,134.845500,140.752667,346.541250,371.121500,1.000000,0.000000,1.677096
2022-03-28,Cell_4,Sideways,High,285493.64,-2.2289,2754.9364,2754.9364,78610.51,686.1051,157987.83,78610.51,0,0.00,0,0.00,6869,127505.81,0,0.00,134.845500,140.752667,346.869000,370.998643,1.000000,0.000000,1.655509
2022-03-29,Cell_4,Sideways,High,282797.56,-0.9444,2727.9756,2727.9756,79963.38,699.6338,157987.83,79963.38,0,0.00,0,0.00,6869,124809.73,0,0.00,134.471000,140.458500,347.072500,370.930143,1.000000,0.000000,1.677391
2022-03-30,Cell_4,Sideways,High,281303.55,-0.5283,2713.0355,2713.0355,79080.14,690.8014,157987.83,79080.14,0,0.00,0,0.00,6869,123315.72,0,0.00,134.225000,140.167500,347.111750,370.841714,1.000000,0.000000,1.625564
2022-03-31,Cell_4,Sideways,High,280324.72,-0.3480,2703.2472,2703.2472,78099.96,680.9996,157987.83,78099.96,0,0.00,0,0.00,6869,122336.89,0,0.00,133.990500,139.887833,346.963000,370.741357,1.000000,0.000000,1.613540
2022-04-01,Cell_4,Sideways,High,280324.72,0.0000,2703.2472,2703.2472,77951.31,679.5131,157987.83,77951.31,0,0.00,0,0.00,6869,122336.89,0,0.00,133.766000,139.582500,347.170500,370.637929,1.000000,0.000000,1.538154
2022-04-04,Cell_4,Sideways,High,291332.29,3.9267,2813.3229,2813.3229,79556.23,695.5623,157987.83,79556.23,0,0.00,0,0.00,6869,133344.46,0,0.00,133.766000,139.582500,347.452750,370.595357,1.000000,0.000000,1.511094
2022-04-05,Cell_4,Sideways,High,294595.06,1.1199,2845.9506,2845.9506,77789.75,677.8975,157987.83,77789.75,0,0.00,0,0.00,6869,136607.24,0,0.00,133.125500,139.236500,347.602000,370.474286,1.000000,0.000000,1.262851
2022-04-06,Cell_4,Sideways,High,297806.32,1.0901,2878.0632,2878.0632,76100.82,661.0082,157987.83,76100.82,0,0.00,0,0.00,6869,139818.50,0,0.00,132.674500,138.875000,347.455500,370.295357,1.000000,0.000000,1.387543
